Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Variant Image,Variant Weight Unit
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,Purple Banarasi Silk Folk Motifs Embroidery Lehenga Choli with Dupatta,"<p>Purple embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Pure Banarasi Silk (handwoven). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"purple,banarasi silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Unstitched,Size,Standard,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,ws-leh-017-UNS,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,1,Purple Banarasi Silk Folk Motifs Embroidery Lehenga Choli with Dupatta,FALSE,Purple Banarasi Silk Folk Motifs Embroidery Lehen… | LuxeMia,Purple Banarasi Silk Embroidery lehenga choli for occasional — $177. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Custom Measurements,Size,Standard,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,ws-leh-017-CUS,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-017-STA-S,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Standard Size,Size,M,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-017-STA-M,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Standard Size,Size,L,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-017-STA-L,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Standard Size,Size,XL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-017-STA-XL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,Stitching,Standard Size,Size,XXL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-017-STA-XXL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-1.jpg,kg
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-2.jpg,2,Purple Banarasi Silk Folk Motifs Embroidery Lehenga Choli with Dupatta - View 2,,,,,,
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-3.jpg,3,Purple Banarasi Silk Folk Motifs Embroidery Lehenga Choli with Dupatta - View 3,,,,,,
banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-purple-occasional-wear-embroidery-work-lehenga-choli-404485-4.jpg,4,Purple Banarasi Silk Folk Motifs Embroidery Lehenga Choli with Dupatta - View 4,,,,,,
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta,"<p>Rani pink embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Pure Banarasi Silk (handwoven). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"rani pink,banarasi silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Unstitched,Size,Standard,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,ws-leh-018-UNS,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,1,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta,FALSE,Rani Pink Banarasi Silk Embroidered Lehenga Choli… | LuxeMia,Rani Pink Banarasi Silk Embroidery lehenga choli for occasional — $177. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Custom Measurements,Size,Standard,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,ws-leh-018-CUS,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-018-STA-S,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Standard Size,Size,M,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-018-STA-M,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Standard Size,Size,L,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-018-STA-L,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Standard Size,Size,XL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-018-STA-XL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,Stitching,Standard Size,Size,XXL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-018-STA-XXL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-1.jpg,kg
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-2.jpg,2,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta - View 2,,,,,,
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-3.jpg,3,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta - View 3,,,,,,
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-4.jpg,4,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta - View 4,,,,,,
banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-rani-pink-occasional-wear-embroidery-work-lehenga-choli-404484-5.jpg,5,Rani Pink Banarasi Silk Embroidered Lehenga Choli with Dupatta - View 5,,,,,,
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta,"<p>Cream embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Pure Banarasi Silk (handwoven). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"cream,banarasi silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Unstitched,Size,Standard,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,ws-leh-019-UNS,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,1,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta,FALSE,Cream Banarasi Silk Floral Folk Motifs Lehenga Ch… | LuxeMia,Cream Banarasi Silk Embroidery lehenga choli for occasional — $177. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Custom Measurements,Size,Standard,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,ws-leh-019-CUS,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-019-STA-S,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Standard Size,Size,M,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-019-STA-M,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Standard Size,Size,L,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-019-STA-L,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Standard Size,Size,XL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-019-STA-XL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,Stitching,Standard Size,Size,XXL,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,ws-leh-019-STA-XXL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-1.jpg,kg
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-2.jpg,2,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta - View 2,,,,,,
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-3.jpg,3,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta - View 3,,,,,,
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-4.jpg,4,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta - View 4,,,,,,
banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/banarasi-silk-cream-occasional-wear-embroidery-work-lehenga-choli-404483-5.jpg,5,Cream Banarasi Silk Floral Folk Motifs Lehenga Choli with Dupatta - View 5,,,,,,
banarasi-silk-peach-occasional-wear-embroidery-work-lehenga-choli-404482,Peach Banarasi Silk Embroidered Lehenga Choli with Dupatta,"<p>Peach embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Pure Banarasi Silk (handwoven). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"peach,banarasi silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Unstitched,Size,Standard,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,ws-leh-020-UNS,https://luxemia.shop/images/products/lehengas/banarasi-silk-peach-occasional-wear-embroidery-work-lehenga-choli-404482-1.jpg,1,Peach Banarasi Silk Embroidered Lehenga Choli with Dupatta,FALSE,Peach Banarasi Silk Embroidered Lehenga Choli wit… | LuxeMia,Peach Banarasi Silk Embroidery lehenga choli for occasional — $177. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/banarasi-silk-peach-occasional-wear-embroidery-work-lehenga-choli-404482-1.jpg,kg
